"REF_DATE","GEO","DGUID","Rates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019-02-27","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","2.00","","","","2"
"2019-03-06","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","2.00","","","","2"
"2019-03-13","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","2.00","","","","2"
"2019-03-20","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","2.00","","","","2"
"2019-03-27","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","2.00","","","","2"
"2019-04-03","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","2.00","","","","2"
"2019-04-10","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","2.00","","","","2"
"2019-04-17","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","2.00","","","","2"
"2019-04-24","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","2.00","","","","2"
"2019-05-01","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","2.00","","","","2"
"2019-05-08","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","2.00","","","","2"
"2019-05-15","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","2.00","","","","2"
"2019-05-22","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","2.00","","","","2"
"2019-05-29","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","2.00","","","","2"
"2019-06-05","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","2.00","","","","2"
"2019-06-12","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","2.00","","","","2"
"2019-06-19","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","2.00","","","","2"
"2019-06-26","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","2.00","","","","2"
"2019-07-03","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","2.00","","","","2"
"2019-07-10","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","2.00","","","","2"
"2019-07-17","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","2.00","","","","2"
"2019-07-24","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","2.00","","","","2"
"2019-07-31","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","2.00","","","","2"
"2019-08-07","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","2.00","","","","2"
"2019-08-14","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","2.00","","","","2"
"2019-08-21","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","2.00","","","","2"
"2019-08-28","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","2.00","","","","2"
"2019-09-04","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","2.00","","","","2"
"2019-09-11","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","2.00","","","","2"
"2019-09-18","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","2.00","","","","2"
"2019-09-25","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","2.00","","","","2"
"2019-10-02","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","2.00","","","","2"
"2019-10-09","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","2.00","","","","2"
"2019-10-16","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","2.00","","","","2"
"2019-10-23","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","2.00","","","","2"
"2019-10-30","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","2.00","","","","2"
"2019-11-06","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","2.00","","","","2"
"2019-11-13","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","2.00","","","","2"
"2019-11-20","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","2.00","","","","2"
"2019-11-27","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","2.00","","","","2"
"2019-12-04","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","2.00","","","","2"
"2019-12-11","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","2.00","","","","2"
"2019-12-18","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","2.00","","","","2"
"2019-12-25","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","2.00","","","","2"
"2020-01-01","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","2.00","","","","2"
"2020-01-08","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","2.00","","","","2"
"2020-01-15","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","2.00","","","","2"
"2020-01-22","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","2.00","","","","2"
"2020-01-29","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","2.00","","","","2"
"2020-02-05","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","2.00","","","","2"
"2020-02-12","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","2.00","","","","2"
"2020-02-19","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","2.00","","","","2"
"2020-02-26","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","2.00","","","","2"
"2020-03-04","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.50","","","","2"
"2020-03-11","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.50","","","","2"
"2020-03-18","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.00","","","","2"
"2020-03-25","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.00","","","","2"
"2020-04-01","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2020-04-08","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2020-04-15","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2020-04-22","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2020-04-29","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2020-05-06","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2020-05-13","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2020-05-20","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2020-05-27","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2020-06-03","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2020-06-10","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2020-06-17","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2020-06-24","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2020-07-01","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2020-07-08","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2020-07-15","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2020-07-22","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2020-07-29","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2020-08-05","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2020-08-12","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2020-08-19","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2020-08-26","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2020-09-02","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2020-09-09","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2020-09-16","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2020-09-23","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2020-09-30","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2020-10-07","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2020-10-14","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2020-10-21","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2020-10-28","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2020-11-04","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2020-11-11","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2020-11-18","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2020-11-25","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2020-12-02","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2020-12-09","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2020-12-16","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2020-12-23","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2020-12-30","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2021-01-06","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2021-01-13","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2021-01-20","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2021-01-27","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2021-02-03","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2021-02-10","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2021-02-17","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2021-02-24","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2021-03-03","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2021-03-10","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2021-03-17","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2021-03-24","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2021-03-31","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2021-04-07","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2021-04-14","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2021-04-21","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2021-04-28","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2021-05-05","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2021-05-12","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2021-05-19","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2021-05-26","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2021-06-02","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2021-06-09","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2021-06-16","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2021-06-23","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2021-06-30","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2021-07-07","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2021-07-14","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2021-07-21","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2021-07-28","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
"2021-08-04","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","0.50","","","","2"
